customer_id,status,card_present_flag,balance,date,gender,age,merchant_suburb,merchant_state,amount,movement
CUS-3378712515,authorized,1.0,5867.51,2018-10-16,F,24,Melbourne,VIC,7.82,debit
CUS-2031327464,authorized,1.0,20336.91,2018-10-16,M,40,Margaret River,WA,6.49,debit
CUS-2695611575,posted,,1586.74,2018-10-16,M,37,,,138.0,debit
CUS-3026014945,authorized,1.0,9676.52,2018-10-16,F,27,Balcatta,WA,31.01,debit
CUS-1140341822,authorized,1.0,7255.05,2018-10-16,M,28,Reservoir,VIC,11.08,debit
CUS-3129499595,authorized,1.0,4713.45,2018-10-16,M,31,Saint Ives,NSW,21.49,debit
CUS-1140341822,authorized,1.0,7212.42,2018-10-16,M,28,Sydney,NSW,42.63,debit
CUS-2663907001,authorized,0.0,44006.94,2018-10-16,M,28,Sydney,NSW,126.47,debit
CUS-1196156254,posted,,27697.77,2018-10-16,F,34,,,130.0,debit
CUS-1617121891,posted,,11641.46,2018-10-16,M,22,,,40.0,debit
CUS-1388323263,authorized,1.0,9038.29,2018-10-16,M,69,Eastwood,VIC,25.66,debit
CUS-1140341822,authorized,1.0,7165.46,2018-10-17,M,28,Glen Iris,VIC,46.96,debit
CUS-3026014945,authorized,1.0,9670.7,2018-10-17,F,27,Subiaco,WA,5.82,debit
CUS-860700529,authorized,0.0,4636.78,2018-10-17,M,30,Maroochydore,QLD,23.06,debit
CUS-1604596597,authorized,1.0,6924.75,2018-10-17,M,38,Strathpine,QLD,111.83,debit
CUS-2031327464,posted,,20239.91,2018-10-17,M,40,,,97.0,debit
CUS-2083971310,posted,,11029.9,2018-10-17,M,31,,,74.0,debit
CUS-3378712515,posted,,5765.51,2018-10-17,F,24,,,102.0,debit
CUS-164374203,authorized,1.0,8610.55,2018-10-17,F,20,Lane Cove,NSW,282.61,debit
CUS-2178051368,authorized,1.0,5072.18,2018-10-17,M,25,Edmonton,QLD,37.87,debit
CUS-1140341822,authorized,1.0,7118.45,2018-10-17,M,28,Melbourne,VIC,47.01,debit
CUS-1233833708,posted,,6622.46,2018-10-17,M,44,,,197.0,debit
CUS-2031327464,posted,,20218.91,2018-10-17,M,40,,,21.0,debit
CUS-2317998716,posted,,15201.34,2018-10-17,M,19,,,27.0,debit
CUS-4123612273,posted,,7748.23,2018-10-17,F,43,,,29.0,debit
CUS-1654129794,authorized,1.0,3764.35,2018-10-17,F,64,Parkdale,VIC,11.34,debit
CUS-1462656821,posted,,20993.51,2018-10-17,M,23,,,25.0,debit
CUS-1462656821,posted,,20896.51,2018-10-17,M,23,,,97.0,debit
CUS-1609060617,posted,,61301.37,2018-10-17,M,19,,,151.0,debit
CUS-3142625864,posted,,21997.89,2018-10-17,M,43,,,39.0,debit
CUS-2142601169,authorized,1.0,2230.78,2018-10-17,M,38,Sydney,NSW,14.24,debit
CUS-2370108457,posted,,265881.69,2018-10-17,M,46,,,22.0,debit
CUS-2630892467,posted,,10225.35,2018-10-17,F,26,,,55.0,debit
CUS-3716701010,posted,,8476.49,2018-10-17,F,47,,,58.0,debit
CUS-2663907001,authorized,1.0,43975.45,2018-10-17,M,28,Liverpool,NSW,31.49,debit
CUS-1604596597,authorized,1.0,6914.1,2018-10-17,M,38,Walkerville,SA,10.65,debit
CUS-261674136,authorized,0.0,22297.31,2018-10-17,M,29,Boggabri,NSW,18.12,debit
CUS-3716701010,authorized,1.0,8534.49,2018-10-17,F,47,Kelmscott,WA,125.52,debit
CUS-2206365095,authorized,1.0,21050.61,2018-10-17,F,38,Dawes Point,NSW,24.72,debit
CUS-2142601169,authorized,1.0,2190.74,2018-10-17,M,38,Baulkham Hills,NSW,40.04,debit
CUS-2376382098,posted,,23952.54,2018-10-17,F,39,,,25.0,debit
CUS-3129499595,posted,,4677.45,2018-10-17,M,31,,,36.0,debit
CUS-1646621553,authorized,1.0,7294.85,2018-10-17,M,26,Dianella,WA,26.1,debit
CUS-4023861240,authorized,1.0,14510.99,2018-10-17,M,28,Newman,WA,7.29,debit
CUS-1669695324,authorized,1.0,7305.03,2018-10-17,F,25,Taree,NSW,11.9,debit
CUS-51506836,authorized,1.0,15223.7,2018-10-17,M,24,Oxley,QLD,16.7,debit
CUS-3462882033,authorized,1.0,53539.49,2018-10-17,M,22,Sydney,NSW,33.81,debit
CUS-860700529,authorized,1.0,4614.78,2018-10-17,M,30,Highfields,QLD,22.0,debit
CUS-860700529,authorized,1.0,4600.93,2018-10-17,M,30,Southport,QLD,13.85,debit
CUS-2370108457,authorized,0.0,265817.75,2018-10-17,M,46,Scoresby,VIC,63.94,debit
CUS-164374203,authorized,1.0,8587.81,2018-10-17,F,20,Macquarie Park,NSW,22.74,debit
CUS-1604596597,authorized,1.0,6883.38,2018-10-17,M,38,Port Adelaide,SA,30.72,debit
CUS-4023861240,authorized,1.0,14340.19,2018-10-17,M,28,St Leonards,NSW,170.8,debit
CUS-2142601169,authorized,1.0,2177.54,2018-10-17,M,38,Saint Marys,NSW,13.2,debit
CUS-1669695324,authorized,1.0,7250.05,2018-10-17,F,25,Chatswood,NSW,54.98,debit
CUS-1614226872,posted,,5023.31,2018-10-17,F,40,,,32.0,debit
CUS-164374203,posted,,8548.81,2018-10-17,F,20,,,39.0,debit
CUS-2283904812,posted,,10401.85,2018-10-17,M,22,,,34.0,debit
CUS-3180318393,posted,,11348.52,2018-10-17,M,27,,,29.0,debit
CUS-537508723,posted,,9975.49,2018-10-17,M,21,,,30.0,debit
CUS-261674136,authorized,1.0,22277.49,2018-10-17,M,29,Brisbane City,QLD,19.82,debit
CUS-1604596597,authorized,0.0,6844.75,2018-10-17,M,38,Nowra,NSW,38.63,debit
CUS-1614226872,authorized,1.0,5055.31,2018-10-17,F,40,Subiaco,WA,52.19,debit
CUS-860700529,authorized,1.0,4594.2,2018-10-17,M,30,Carindale,QLD,6.73,debit
CUS-2142601169,authorized,1.0,2169.19,2018-10-17,M,38,Kogarah,NSW,8.35,debit
CUS-2059096722,authorized,1.0,40136.27,2018-10-17,M,21,Hawthorn,VIC,29.62,debit
CUS-3249305314,authorized,0.0,43116.46,2018-10-17,M,38,Penrith,NSW,174.63,debit
CUS-51506836,authorized,1.0,15213.62,2018-10-17,M,24,Wakerley,QLD,10.08,debit
CUS-1669695324,authorized,1.0,7217.64,2018-10-17,F,25,Alexander Heights,WA,32.41,debit
CUS-2142601169,authorized,1.0,2159.82,2018-10-17,M,38,Liverpool,NSW,9.37,debit
CUS-2599279756,authorized,0.0,5645.41,2018-10-17,F,43,Castlemaine,VIC,15.28,debit
CUS-1896554896,authorized,1.0,11234.53,2018-10-17,M,35,Newcastle,NSW,33.79,debit
CUS-1842679196,authorized,1.0,6639.69,2018-10-17,F,18,Adelaide,SA,17.41,debit
CUS-164374203,authorized,1.0,8514.34,2018-10-17,F,20,Metricup,WA,34.47,debit
CUS-2142601169,authorized,1.0,2150.47,2018-10-17,M,38,Bridgetown,WA,9.35,debit
CUS-4023861240,authorized,1.0,14309.5,2018-10-17,M,28,Seville,VIC,30.69,debit
CUS-1928710999,posted,,11464.28,2018-10-17,F,19,,,2485.37,credit
CUS-2500783281,posted,,17016.36,2018-10-17,F,23,,,1626.48,credit
CUS-2630892467,posted,,10179.35,2018-10-17,F,26,,,46.0,debit
CUS-3026014945,posted,,9613.7,2018-10-17,F,27,,,57.0,debit
CUS-326006476,posted,,12084.57,2018-10-17,M,22,,,983.36,credit
CUS-1892177589,authorized,1.0,9852.09,2018-10-17,M,44,Coburg,VIC,113.21,debit
CUS-443776336,authorized,1.0,11507.3,2018-10-17,M,19,Girrawheen,WA,17.54,debit
CUS-164374203,authorized,0.0,8500.7,2018-10-17,F,20,Collaroy,NSW,13.64,debit
CUS-3716701010,authorized,1.0,8429.27,2018-10-17,F,47,Beldon,WA,47.22,debit
CUS-2178051368,posted,,5046.18,2018-10-17,M,25,,,26.0,debit
CUS-2376382098,posted,,23775.54,2018-10-17,F,39,,,177.0,debit
CUS-325142416,posted,,7021.14,2018-10-17,F,21,,,2306.63,credit
CUS-4123612273,posted,,8816.27,2018-10-17,F,43,,,1068.04,credit
CUS-495599312,posted,,61131.05,2018-10-17,M,38,,,178.0,debit
CUS-1388323263,authorized,1.0,9022.03,2018-10-17,M,69,Braybrook,VIC,16.26,debit
CUS-4142663097,authorized,1.0,11827.74,2018-10-17,F,34,Fannie Bay,NT,33.1,debit
CUS-2142601169,authorized,1.0,2130.39,2018-10-17,M,38,Sydney,NSW,20.08,debit
CUS-2487424745,posted,,1626.37,2018-10-17,F,26,,,1013.67,credit
CUS-261674136,posted,,22215.45,2018-10-17,M,29,,,56.0,debit
CUS-3904958894,posted,,4934.09,2018-10-17,M,42,,,130.0,debit
CUS-443776336,authorized,1.0,11493.2,2018-10-17,M,19,Scarborough,WA,14.1,debit
CUS-3716701010,authorized,1.0,8406.07,2018-10-17,F,47,Rockingham,WA,23.2,debit
CUS-261674136,authorized,1.0,22271.45,2018-10-17,M,29,Fyshwick,ACT,6.04,debit
CUS-2142601169,authorized,1.0,2113.22,2018-10-17,M,38,Rozelle,NSW,17.17,debit
CUS-3462882033,authorized,1.0,53529.53,2018-10-17,M,22,Edithvale,VIC,9.96,debit
CUS-880898248,authorized,1.0,11254.33,2018-10-17,M,26,Ringwood,VIC,26.77,debit
CUS-1892177589,authorized,1.0,9828.52,2018-10-17,M,44,Forest Hill,VIC,23.57,debit
CUS-2059096722,authorized,1.0,40129.37,2018-10-17,M,21,Nathalia,VIC,6.9,debit
CUS-2819545904,authorized,1.0,118103.41,2018-10-17,M,42,Tumut,NSW,44.82,debit
CUS-164374203,posted,,8409.7,2018-10-17,F,20,,,91.0,debit
CUS-1842679196,posted,,6603.69,2018-10-17,F,18,,,36.0,debit
CUS-3249305314,posted,,43081.46,2018-10-17,M,38,,,35.0,debit
CUS-4142663097,posted,,11717.74,2018-10-17,F,34,,,110.0,debit
CUS-860700529,authorized,1.0,4583.09,2018-10-17,M,30,Victoria Point,QLD,11.11,debit
CUS-3904958894,authorized,0.0,4918.1,2018-10-17,M,42,Brookvale,NSW,15.99,debit
CUS-2059096722,authorized,1.0,40118.48,2018-10-17,M,21,Maribyrnong,VIC,10.89,debit
CUS-860700529,authorized,1.0,4540.94,2018-10-17,M,30,Geelong,VIC,42.15,debit
CUS-860700529,authorized,1.0,4522.37,2018-10-17,M,30,Deagon,QLD,18.57,debit
CUS-1928710999,authorized,1.0,10853.53,2018-10-17,F,19,Mount Gambier,SA,610.75,debit
CUS-883482547,authorized,0.0,17574.55,2018-10-17,F,19,Lutwyche,QLD,35.44,debit
CUS-2695611575,authorized,1.0,1581.78,2018-10-17,M,37,Burleigh Heads,QLD,4.96,debit
CUS-1669695324,authorized,1.0,7163.68,2018-10-17,F,25,Merriwa,WA,53.96,debit
CUS-1646621553,authorized,0.0,7257.68,2018-10-17,M,26,Innaloo,WA,37.17,debit
CUS-1117979751,posted,,15583.86,2018-10-17,M,21,,,55.0,debit
CUS-164374203,posted,,8374.7,2018-10-17,F,20,,,35.0,debit
CUS-1646621553,posted,,8356.59,2018-10-17,M,26,,,1098.91,credit
CUS-880898248,authorized,1.0,11247.97,2018-10-17,M,26,Fyshwick,ACT,6.36,debit
CUS-2110742437,authorized,1.0,17322.27,2018-10-17,M,20,Vincentia,NSW,18.12,debit
CUS-423725039,authorized,1.0,6571.64,2018-10-17,F,24,Scarborough,WA,16.72,debit
CUS-1147642491,posted,,13257.62,2018-10-17,F,34,,,159.0,debit
CUS-1271030853,posted,,9327.64,2018-10-17,F,30,,,1158.15,credit
CUS-1388323263,posted,,10065.15,2018-10-17,M,69,,,1043.12,credit
CUS-1617121891,posted,,11608.46,2018-10-17,M,22,,,33.0,debit
CUS-164374203,posted,,9770.19,2018-10-17,F,20,,,1395.49,credit
CUS-2317998716,posted,,17841.1,2018-10-17,M,19,,,2639.76,credit
CUS-2630892467,posted,,10129.35,2018-10-17,F,26,,,50.0,debit
CUS-2663907001,posted,,43892.45,2018-10-17,M,28,,,83.0,debit
CUS-880898248,authorized,1.0,11228.6,2018-10-17,M,26,Balwyn North,VIC,19.37,debit
CUS-4023861240,authorized,1.0,14244.09,2018-10-17,M,28,Middlemount,QLD,65.41,debit
CUS-3395687666,authorized,0.0,18556.22,2018-10-17,M,42,Perth,WA,235.26,debit
CUS-1614226872,authorized,1.0,5009.07,2018-10-17,F,40,Raceview,QLD,14.24,debit
CUS-51506836,authorized,1.0,15187.04,2018-10-17,M,24,Toowoomba City,QLD,26.58,debit
CUS-2059096722,posted,,39941.48,2018-10-17,M,21,,,177.0,debit
CUS-423725039,posted,,6496.02,2018-10-17,F,24,,,46.0,debit
CUS-3142625864,authorized,1.0,21956.8,2018-10-17,M,43,Sunshine North,VIC,41.09,debit
CUS-423725039,authorized,0.0,6542.02,2018-10-17,F,24,Palmyra,WA,29.62,debit
CUS-1271030853,posted,,9229.64,2018-10-17,F,30,,,98.0,debit
CUS-1790886359,posted,,16308.09,2018-10-17,M,39,,,48.0,debit
CUS-4023861240,authorized,1.0,14202.81,2018-10-17,M,28,North Sydney,NSW,41.28,debit
CUS-51506836,authorized,1.0,15181.33,2018-10-17,M,24,Sheldon,QLD,5.71,debit
CUS-1646621553,authorized,1.0,7872.29,2018-10-17,M,26,Keilor Park,VIC,484.3,debit
CUS-2142601169,authorized,0.0,2105.91,2018-10-17,M,38,Hurstville,NSW,7.31,debit
CUS-4142663097,authorized,1.0,11704.85,2018-10-17,F,34,Casuarina,NT,12.89,debit
CUS-2317998716,posted,,17824.1,2018-10-17,M,19,,,17.0,debit
CUS-2500783281,posted,,16983.36,2018-10-17,F,23,,,33.0,debit
CUS-2650223890,posted,,5225.98,2018-10-17,F,35,,,83.0,debit
CUS-3026014945,posted,,9580.7,2018-10-17,F,27,,,33.0,debit
CUS-3151318058,posted,,42251.02,2018-10-17,M,42,,,36.0,debit
CUS-127297539,authorized,0.0,7097.75,2018-10-17,F,20,Nedlands,WA,16.36,debit
CUS-1892177589,authorized,1.0,9794.64,2018-10-17,M,44,Preston,VIC,33.88,debit
CUS-2348881191,posted,,6647.96,2018-10-17,F,41,,,43.0,debit
CUS-3180318393,posted,,11281.52,2018-10-17,M,27,,,67.0,debit
CUS-51506836,authorized,1.0,15172.52,2018-10-17,M,24,Browns Plains,QLD,8.81,debit
CUS-2695611575,authorized,1.0,1564.17,2018-10-17,M,37,Varsity Lakes,QLD,17.61,debit
CUS-423725039,authorized,0.0,6487.68,2018-10-17,F,24,Carine,WA,8.34,debit
CUS-860700529,authorized,0.0,4473.67,2018-10-17,M,30,Graceville,QLD,48.7,debit
CUS-511326734,posted,,7777.26,2018-10-17,M,23,,,73.0,debit
CUS-883482547,posted,,17541.55,2018-10-17,F,19,,,33.0,debit
CUS-2059096722,authorized,1.0,39855.72,2018-10-17,M,21,Newstead,QLD,85.76,debit
CUS-2178051368,authorized,1.0,5032.29,2018-10-17,M,25,Earlville,QLD,13.89,debit
CUS-1646621553,posted,,7843.29,2018-10-17,M,26,,,29.0,debit
CUS-1790886359,posted,,16276.09,2018-10-17,M,39,,,32.0,debit
CUS-261674136,posted,,22176.45,2018-10-17,M,29,,,39.0,debit
CUS-3026014945,posted,,9428.7,2018-10-17,F,27,,,152.0,debit
CUS-2487424745,authorized,1.0,1620.6,2018-10-17,F,26,Broadbeach,QLD,5.77,debit
CUS-2695611575,authorized,1.0,1494.45,2018-10-17,M,37,Alexandria,NSW,69.72,debit
CUS-2487424745,authorized,0.0,1615.68,2018-10-17,F,26,Runaway Bay,QLD,4.92,debit
CUS-1609060617,authorized,1.0,61255.04,2018-10-18,M,19,Bassendean,WA,46.33,debit
CUS-164374203,authorized,1.0,9731.05,2018-10-18,F,20,Kingsford,NSW,39.14,debit
CUS-2178051368,authorized,1.0,5005.75,2018-10-18,M,25,Wynyard,TAS,26.54,debit
CUS-2738291516,posted,,16586.21,2018-10-18,M,35,,,90.0,debit
CUS-3142625864,posted,,21940.8,2018-10-18,M,43,,,16.0,debit
CUS-2688605418,authorized,1.0,7443.58,2018-10-18,M,20,Armidale,NSW,52.18,debit
CUS-1816693151,posted,,68218.33,2018-10-18,M,40,,,47.0,debit
CUS-2695611575,posted,,1442.45,2018-10-18,M,37,,,52.0,debit
CUS-2110742437,posted,,17283.27,2018-10-18,M,20,,,39.0,debit
CUS-2348881191,posted,,6625.96,2018-10-18,F,41,,,22.0,debit
CUS-2370108457,posted,,265133.75,2018-10-18,M,46,,,684.0,debit
CUS-1669695324,authorized,1.0,7149.47,2018-10-18,F,25,Rockingham,WA,14.21,debit
CUS-2487424745,authorized,1.0,1593.85,2018-10-18,F,26,Broadbeach,QLD,21.83,debit
CUS-2317998716,posted,,17791.1,2018-10-18,M,19,,,33.0,debit
CUS-2695611575,posted,,1424.45,2018-10-18,M,37,,,18.0,debit
CUS-1669695324,posted,,7103.47,2018-10-18,F,25,,,46.0,debit
CUS-497688347,posted,,3121.46,2018-10-18,F,30,,,47.0,debit
CUS-2487424745,authorized,1.0,1566.92,2018-10-18,F,26,Highland Park,QLD,26.93,debit
CUS-2155701614,posted,,22915.05,2018-10-18,F,35,,,33.0,debit
CUS-2484453271,posted,,8438.24,2018-10-18,M,20,,,71.0,debit
CUS-3026014945,posted,,9307.7,2018-10-18,F,27,,,121.0,debit
CUS-3174332735,posted,,17181.78,2018-10-18,F,19,,,22.0,debit
CUS-2487424745,authorized,1.0,1555.55,2018-10-18,F,26,Nerang,QLD,11.37,debit
CUS-4123612273,posted,,8773.27,2018-10-18,F,43,,,43.0,debit
CUS-1669695324,authorized,1.0,7086.32,2018-10-18,F,25,Murrurundi,NSW,17.15,debit
CUS-3142625864,authorized,0.0,21913.74,2018-10-18,M,43,Docklands,VIC,27.06,debit
CUS-423725039,authorized,1.0,6470.66,2018-10-18,F,24,Balcatta,WA,17.02,debit
CUS-2178051368,authorized,1.0,4982.9,2018-10-18,M,25,Burnie,TAS,22.85,debit
CUS-4023861240,authorized,1.0,14159.87,2018-10-18,M,28,Mount Waverley,VIC,42.94,debit
CUS-1892177589,authorized,1.0,9775.02,2018-10-18,M,44,Melton,VIC,19.62,debit
CUS-2599279756,authorized,1.0,5618.15,2018-10-18,F,43,Eden,NSW,27.26,debit
CUS-1892177589,authorized,1.0,9757.78,2018-10-18,M,44,Templestowe,VIC,17.24,debit
CUS-1196156254,posted,,27670.77,2018-10-18,F,34,,,27.0,debit
CUS-325142416,posted,,6982.14,2018-10-18,F,21,,,39.0,debit
CUS-331942311,posted,,5850.61,2018-10-18,F,26,,,124.0,debit
CUS-2178051368,authorized,1.0,4967.57,2018-10-18,M,25,Marysville,VIC,15.33,debit
CUS-1892177589,authorized,1.0,9738.57,2018-10-18,M,44,Werribee,VIC,19.21,debit
CUS-1669695324,authorized,1.0,7077.08,2018-10-18,F,25,Carramar,WA,9.24,debit
CUS-1842679196,authorized,1.0,6463.0,2018-10-18,F,18,Barton,ACT,140.69,debit
CUS-2695611575,authorized,1.0,1402.47,2018-10-18,M,37,Coorparoo,QLD,21.98,debit
CUS-1433879684,authorized,1.0,4217.49,2018-10-18,M,24,Ringwood East,VIC,31.35,debit
CUS-2599279756,authorized,1.0,5601.65,2018-10-18,F,43,Castlemaine,VIC,16.5,debit
CUS-860700529,authorized,1.0,4463.82,2018-10-18,M,30,Carina,QLD,9.85,debit
CUS-1654129794,authorized,1.0,3745.75,2018-10-18,F,64,Hallam,VIC,18.6,debit
CUS-2599279756,authorized,1.0,5560.5,2018-10-18,F,43,Maryborough,VIC,41.15,debit
CUS-3129499595,authorized,1.0,4660.95,2018-10-18,M,31,Mount Druitt,NSW,16.5,debit
CUS-2599279756,authorized,1.0,5523.55,2018-10-18,F,43,Mansfield,VIC,36.95,debit
CUS-2283904812,authorized,1.0,10383.99,2018-10-18,M,22,Bentley,WA,17.86,debit
CUS-331942311,posted,,5766.61,2018-10-18,F,26,,,84.0,debit
CUS-51506836,authorized,1.0,15157.33,2018-10-18,M,24,Palmwoods,QLD,15.19,debit
CUS-2178051368,authorized,0.0,4952.72,2018-10-18,M,25,Edmonton,QLD,14.85,debit
CUS-860700529,authorized,1.0,4448.88,2018-10-18,M,30,Upper Mount Gravatt,QLD,14.94,debit
CUS-2695611575,authorized,1.0,1389.1,2018-10-18,M,37,Helensvale,QLD,13.37,debit
CUS-1196156254,posted,,27595.77,2018-10-18,F,34,,,75.0,debit
CUS-1433879684,posted,,4176.49,2018-10-18,M,24,,,41.0,debit
CUS-2348881191,posted,,8727.47,2018-10-18,F,41,,,2101.51,credit
CUS-2630892467,posted,,11050.06,2018-10-18,F,26,,,920.71,credit
CUS-2688605418,posted,,7419.58,2018-10-18,M,20,,,24.0,debit
CUS-3174332735,posted,,20858.72,2018-10-18,F,19,,,3676.94,credit
CUS-3716701010,posted,,8360.07,2018-10-18,F,47,,,46.0,debit
CUS-1842679196,authorized,1.0,6441.35,2018-10-18,F,18,Nowra,NSW,21.65,debit
CUS-586638664,authorized,1.0,5062.27,2018-10-18,F,18,Busselton,WA,14.22,debit
CUS-2695611575,authorized,1.0,1376.35,2018-10-18,M,37,Clear Island Waters,QLD,12.75,debit
CUS-883482547,authorized,1.0,17530.92,2018-10-18,F,19,Morgan,SA,10.63,debit
CUS-1654129794,authorized,1.0,3721.81,2018-10-18,F,64,Doncaster East,VIC,23.94,debit
CUS-1462656821,authorized,1.0,20873.04,2018-10-18,M,23,Scarborough,WA,23.47,debit
CUS-51506836,authorized,1.0,15122.67,2018-10-18,M,24,Sydney Olympic Park,NSW,34.66,debit
CUS-1646183815,posted,,58087.74,2018-10-18,M,78,,,782.42,credit
CUS-1892177589,posted,,12625.91,2018-10-18,M,44,,,2887.34,credit
CUS-527400765,posted,,205854.63,2018-10-18,F,40,,,41.0,debit
CUS-537508723,posted,,9940.49,2018-10-18,M,21,,,35.0,debit
CUS-2059096722,authorized,1.0,39841.94,2018-10-18,M,21,South Townsville,QLD,13.78,debit
CUS-3142625864,authorized,1.0,21887.62,2018-10-18,M,43,Melbourne,VIC,26.12,debit
CUS-586638664,authorized,1.0,5053.66,2018-10-18,F,18,Shellharbour City Centre,NSW,8.61,debit
CUS-2484453271,posted,,8423.24,2018-10-18,M,20,,,15.0,debit
CUS-3904958894,posted,,6599.68,2018-10-18,M,42,,,1681.58,credit
CUS-511326734,posted,,7683.26,2018-10-18,M,23,,,94.0,debit
CUS-443776336,authorized,1.0,11485.94,2018-10-18,M,19,Beechboro,WA,7.26,debit
CUS-261674136,authorized,1.0,22150.35,2018-10-18,M,29,Nambucca Heads,NSW,26.1,debit
CUS-1790886359,posted,,16216.09,2018-10-18,M,39,,,60.0,debit
CUS-2688605418,posted,,9739.88,2018-10-18,M,20,,,2320.3,credit
CUS-3431016847,posted,,10185.91,2018-10-18,M,22,,,1928.97,credit
CUS-2142601169,authorized,1.0,2102.04,2018-10-18,M,38,Westmead,NSW,3.87,debit
CUS-2599279756,authorized,1.0,5504.09,2018-10-18,F,43,Castlemaine,VIC,19.46,debit
CUS-2142601169,authorized,1.0,2090.98,2018-10-18,M,38,Baulkham Hills,NSW,11.06,debit
CUS-1646621553,authorized,1.0,7829.75,2018-10-18,M,26,South Fremantle,WA,13.54,debit
CUS-2178051368,authorized,1.0,4935.17,2018-10-18,M,25,Doncaster East,VIC,17.55,debit
CUS-880898248,authorized,1.0,11220.75,2018-10-18,M,26,Eastwood,VIC,7.85,debit
CUS-1233833708,posted,,7218.79,2018-10-18,M,44,,,596.33,credit
CUS-1604596597,posted,,9344.75,2018-10-18,M,38,,,2500.0,credit
CUS-1604596597,posted,,11844.75,2018-10-18,M,38,,,2500.0,credit
CUS-1614226872,posted,,4976.07,2018-10-18,F,40,,,33.0,debit
CUS-2500783281,posted,,16833.36,2018-10-18,F,23,,,150.0,debit
CUS-3142625864,authorized,1.0,21730.31,2018-10-18,M,43,Docklands,VIC,157.31,debit
CUS-4023861240,authorized,0.0,14116.41,2018-10-18,M,28,Narre Warren,VIC,43.46,debit
CUS-860700529,authorized,1.0,4221.23,2018-10-18,M,30,West Perth,WA,227.65,debit
CUS-1388323263,authorized,1.0,10027.24,2018-10-18,M,69,Balwyn,VIC,37.91,debit
CUS-3026014945,authorized,1.0,9298.17,2018-10-18,F,27,Myaree,WA,9.53,debit
CUS-1790886359,authorized,0.0,16200.23,2018-10-18,M,39,Melbourne,VIC,15.86,debit
CUS-1842679196,authorized,1.0,6399.06,2018-10-18,F,18,Yass,NSW,42.29,debit
CUS-1140341822,authorized,1.0,5846.99,2018-10-18,M,28,Malvern,VIC,1271.46,debit
CUS-2031327464,posted,,20140.91,2018-10-18,M,40,,,78.0,debit
CUS-3201519139,posted,,8501.79,2018-10-18,M,37,,,916.75,credit
CUS-2505971401,authorized,0.0,17757.68,2018-10-18,F,40,South Nowra,NSW,17.36,debit
CUS-880898248,authorized,1.0,11188.13,2018-10-18,M,26,Camberwell,VIC,32.62,debit
CUS-586638664,authorized,1.0,5036.47,2018-10-18,F,18,Avalon Beach,NSW,17.19,debit
CUS-51506836,authorized,0.0,15064.41,2018-10-18,M,24,Ipswich,QLD,58.26,debit
CUS-1892177589,posted,,12610.91,2018-10-18,M,44,,,15.0,debit
CUS-3174332735,posted,,20693.72,2018-10-18,F,19,,,165.0,debit
CUS-3180318393,posted,,11252.52,2018-10-18,M,27,,,29.0,debit
CUS-3702001629,posted,,3460.03,2018-10-18,F,18,,,1537.68,credit
CUS-3989008654,posted,,14907.43,2018-10-18,M,25,,,2687.85,credit
CUS-4142663097,posted,,11667.85,2018-10-18,F,34,,,37.0,debit
CUS-72755508,posted,,6560.03,2018-10-18,F,35,,,725.32,credit
CUS-3129499595,authorized,1.0,4641.29,2018-10-18,M,31,Penrith,NSW,19.66,debit
CUS-1790886359,authorized,0.0,16153.12,2018-10-18,M,39,Richmond,VIC,47.11,debit
CUS-2688605418,authorized,1.0,9719.87,2018-10-18,M,20,Potts Point,NSW,20.01,debit
CUS-2059096722,authorized,1.0,39831.69,2018-10-18,M,21,South Yarra,VIC,10.25,debit
CUS-1462656821,posted,,20832.04,2018-10-18,M,23,,,41.0,debit
CUS-1604596597,posted,,11795.75,2018-10-18,M,38,,,49.0,debit
CUS-527400765,posted,,205833.63,2018-10-18,F,40,,,21.0,debit
CUS-3026014945,authorized,1.0,9287.42,2018-10-18,F,27,Eight Mile Plains,QLD,10.75,debit
CUS-2370108457,authorized,1.0,264998.56,2018-10-18,M,46,Northgate,QLD,135.19,debit
CUS-2110742437,authorized,1.0,17267.63,2018-10-18,M,20,Adelaide,SA,15.64,debit
CUS-2142601169,posted,,2040.98,2018-10-18,M,38,,,50.0,debit
CUS-2370108457,posted,,264948.56,2018-10-18,M,46,,,50.0,debit
CUS-2059096722,authorized,1.0,39804.6,2018-10-18,M,21,Highett,VIC,27.09,debit
CUS-1928710999,authorized,1.0,10843.06,2018-10-18,F,19,Williams Landing,VIC,10.47,debit
CUS-2505971401,authorized,0.0,17730.91,2018-10-18,F,40,Seacliff Park,SA,26.77,debit
CUS-1842679196,authorized,1.0,6370.68,2018-10-18,F,18,Reynella,SA,28.38,debit
CUS-1790886359,authorized,1.0,16092.06,2018-10-18,M,39,Richmond,VIC,61.06,debit
CUS-1892177589,posted,,12569.91,2018-10-18,M,44,,,41.0,debit
CUS-1140341822,authorized,0.0,5834.75,2018-10-18,M,28,Melbourne,VIC,12.24,debit
CUS-423725039,authorized,0.0,6466.43,2018-10-18,F,24,Booragoon,WA,4.23,debit
CUS-4023861240,posted,,14058.41,2018-10-18,M,28,,,58.0,debit
CUS-2663907001,authorized,1.0,43874.77,2018-10-18,M,28,Baulkham Hills,NSW,17.68,debit
CUS-2663907001,authorized,0.0,43788.56,2018-10-18,M,28,Merrylands,NSW,86.21,debit
